z166222-221.ip.fs.fed.us	01:04 am  Thursday January 1, 2009	my steve +	 LATT=  46.36 LONG= 113.94
166.5.29.80	09:45 am  Sunday August 2, 2009	BackboneFire CA +	 LATT=  41.00 LONG= 123.46
166.5.29.80	09:46 am  Sunday August 2, 2009	BackboneFire CA +	 LATT=  41.00 LONG= 123.46
166.5.29.80	09:47 am  Sunday August 2, 2009	BackboneFire CA +	 LATT=  41.00 LONG= 123.46
202.148.227.194	11:33 pm  Sunday August 2, 2009	FLAGSTAFF WB AP AZ	 LATT=  35.13 LONG=-111.67
202.148.227.194	11:36 pm  Sunday August 2, 2009	Melbourne AU +	 LATT= -37.81 LONG=-144.96
199.131.172.92	05:49 am  Monday August 3, 2009	Charles C Deam Wilderness +	 LATT=  39.03 LONG=  86.37
164.159.60.2	06:38 am  Monday August 3, 2009	MOSCOW U OF I ID	 LATT=  46.73 LONG=-117.00
129.72.137.235	08:45 am  Tuesday August 4, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
166.5.29.136	10:48 am  Wednesday August 5, 2009	my project +	 LATT=  40.41 LONG= 123.33
75.160.161.49	09:01 am  Thursday August 6, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
75.160.161.49	01:18 pm  Thursday August 6, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
159.121.200.254	02:43 pm  Friday August 7, 2009	MOSCOW U OF I ID	 LATT=  46.73 LONG=-117.00
159.121.200.254	02:46 pm  Friday August 7, 2009	MOSCOW U OF I ID	 LATT=  46.73 LONG=-117.00
206.83.89.98	06:21 am  Monday August 10, 2009	MOUNT SHASTA CA	 LATT=  41.32 LONG=-122.32
206.83.89.98	06:27 am  Monday August 10, 2009	MOUNT SHASTA CA	 LATT=  41.32 LONG=-122.32
206.83.89.98	06:31 am  Monday August 10, 2009	FLAGSTAFF WB AP AZ	 LATT=  35.13 LONG=-111.67
206.83.89.98	06:35 am  Monday August 10, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
206.83.89.98	06:38 am  Monday August 10, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
206.83.89.98	06:46 am  Monday August 10, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
206.83.89.98	10:14 am  Monday August 10, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
71.198.33.16	10:14 am  Monday August 10, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
166.2.22.221	04:11 pm  Monday August 10, 2009	Melbourne AU +	 LATT= -37.83 LONG= 145.00
119.225.87.206	06:04 pm  Tuesday August 11, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
166.3.55.195	06:13 am  Wednesday August 12, 2009	ALAMOGORDO NM +	 LATT=  32.77 LONG= 105.61
207.55.233.12	07:24 am  Thursday August 13, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
166.6.80.151	07:50 am  Thursday August 13, 2009	PORTLAND WB AP OR +	 LATT=  45.21 LONG= 121.86
166.3.18.79	12:35 pm  Thursday August 13, 2009	FLAGSTAFF WB AP AZ	 LATT=  35.13 LONG=-111.67
157.128.243.174	10:03 pm  Thursday August 13, 2009	MOSCOW U OF I ID	 LATT=  46.73 LONG=-117.00
166.5.61.65	10:29 am  Sunday August 16, 2009	HAT CREEK PH 1 CA	 LATT=  40.93 LONG=-121.55
166.5.61.65	10:32 am  Sunday August 16, 2009	HAT CREEK PH 1 CA	 LATT=  40.93 LONG=-121.55
166.5.61.65	10:32 am  Sunday August 16, 2009	HAT CREEK PH 1 CA	 LATT=  40.93 LONG=-121.55
166.5.61.65	10:33 am  Sunday August 16, 2009	HAT CREEK PH 1 CA	 LATT=  40.93 LONG=-121.55
166.5.61.65	10:35 am  Sunday August 16, 2009	HAT CREEK PH 1 CA	 LATT=  40.93 LONG=-121.55
166.5.61.65	10:44 am  Sunday August 16, 2009	HAT CREEK PH 1 CA	 LATT=  40.93 LONG=-121.55
166.5.61.65	10:45 am  Sunday August 16, 2009	HAT CREEK PH 1 CA	 LATT=  40.93 LONG=-121.55
166.5.61.65	10:46 am  Sunday August 16, 2009	HAT CREEK PH 1 CA	 LATT=  40.93 LONG=-121.55
166.5.61.65	11:04 am  Sunday August 16, 2009	HAT CREEK PH 1 CA	 LATT=  40.93 LONG=-121.55
166.5.61.65	11:05 am  Sunday August 16, 2009	HAT CREEK PH 1 CA	 LATT=  40.93 LONG=-121.55
166.5.61.65	11:05 am  Sunday August 16, 2009	HAT CREEK PH 1 CA	 LATT=  40.93 LONG=-121.55
166.5.61.65	11:23 am  Sunday August 16, 2009	HAT CREEK PH 1 CA	 LATT=  40.93 LONG=-121.55
166.5.61.65	11:24 am  Sunday August 16, 2009	HAT CREEK PH 1 CA	 LATT=  40.93 LONG=-121.55
166.5.61.65	11:25 am  Sunday August 16, 2009	HAT CREEK PH 1 CA	 LATT=  40.93 LONG=-121.55
166.5.61.65	01:19 pm  Sunday August 16, 2009	HAT CREEK PH 1 CA	 LATT=  40.93 LONG=-121.55
166.5.136.166	02:22 pm  Monday August 17, 2009	CALAVERAS BIG TREES CA	 LATT=  38.28 LONG=-120.32
166.5.136.166	02:25 pm  Monday August 17, 2009	CALAVERAS BIG TREES CA	 LATT=  38.28 LONG=-120.32
166.5.136.166	02:39 pm  Monday August 17, 2009	CALAVERAS BIG TREES CA	 LATT=  38.28 LONG=-120.32
166.5.136.166	02:40 pm  Monday August 17, 2009	CALAVERAS BIG TREES CA	 LATT=  38.28 LONG=-120.32
166.5.136.166	02:41 pm  Monday August 17, 2009	CALAVERAS BIG TREES CA	 LATT=  38.28 LONG=-120.32
166.5.136.166	02:43 pm  Monday August 17, 2009	CALAVERAS BIG TREES CA	 LATT=  38.28 LONG=-120.32
166.5.136.166	02:44 pm  Monday August 17, 2009	CALAVERAS BIG TREES CA	 LATT=  38.28 LONG=-120.32
166.5.136.166	02:48 pm  Monday August 17, 2009	CALAVERAS BIG TREES CA	 LATT=  38.28 LONG=-120.32
166.5.136.166	02:52 pm  Monday August 17, 2009	CALAVERAS BIG TREES CA	 LATT=  38.28 LONG=-120.32
166.5.136.166	02:54 pm  Monday August 17, 2009	CALAVERAS BIG TREES CA	 LATT=  38.28 LONG=-120.32
166.5.136.166	02:55 pm  Monday August 17, 2009	CALAVERAS BIG TREES CA	 LATT=  38.28 LONG=-120.32
166.5.136.166	02:56 pm  Monday August 17, 2009	CALAVERAS BIG TREES CA	 LATT=  38.28 LONG=-120.32
166.5.136.166	02:58 pm  Monday August 17, 2009	CALAVERAS BIG TREES CA	 LATT=  38.28 LONG=-120.32
166.5.136.166	02:59 pm  Monday August 17, 2009	CALAVERAS BIG TREES CA	 LATT=  38.28 LONG=-120.32
166.5.136.166	03:00 pm  Monday August 17, 2009	CALAVERAS BIG TREES CA	 LATT=  38.28 LONG=-120.32
166.5.136.166	03:00 pm  Monday August 17, 2009	CALAVERAS BIG TREES CA	 LATT=  38.28 LONG=-120.32
166.5.136.166	03:02 pm  Monday August 17, 2009	CALAVERAS BIG TREES CA	 LATT=  38.28 LONG=-120.32
166.2.87.49	03:28 pm  Monday August 17, 2009	Big_Pole_Fire_alluvial_fan +	 LATT=  40.58 LONG= 112.69
166.2.87.49	03:29 pm  Monday August 17, 2009	Big_Pole_Fire_alluvial_fan +	 LATT=  40.58 LONG= 112.69
166.2.87.49	03:30 pm  Monday August 17, 2009	Big_Pole_Fire_alluvial_fan +	 LATT=  40.58 LONG= 112.69
166.2.87.49	03:31 pm  Monday August 17, 2009	Big_Pole_Fire_alluvial_fan +	 LATT=  40.58 LONG= 112.69
166.2.87.49	03:32 pm  Monday August 17, 2009	Big_Pole_Fire_mountain +	 LATT=  40.42 LONG= 112.65
166.2.87.49	03:32 pm  Monday August 17, 2009	Big_Pole_Fire_mountain +	 LATT=  40.42 LONG= 112.65
166.2.87.49	07:00 pm  Tuesday August 18, 2009	Big_Pole_Fire_mountain +	 LATT=  40.42 LONG= 112.65
166.2.87.49	07:03 pm  Tuesday August 18, 2009	Big_Pole_Fire_mountain +	 LATT=  40.42 LONG= 112.65
166.2.87.49	07:04 pm  Tuesday August 18, 2009	Big_Pole_Fire_mountain +	 LATT=  40.42 LONG= 112.65
166.2.87.49	07:04 pm  Tuesday August 18, 2009	Big_Pole_Fire_mountain +	 LATT=  40.42 LONG= 112.65
166.2.87.49	07:05 pm  Tuesday August 18, 2009	Big_Pole_Fire_alluvial_fan +	 LATT=  40.58 LONG= 112.69
204.124.92.254	01:57 pm  Wednesday August 19, 2009	CORTEZ CO	 LATT=  37.35 LONG=-108.57
204.124.92.254	02:06 pm  Wednesday August 19, 2009	CORTEZ CO	 LATT=  37.35 LONG=-108.57
204.124.92.254	02:13 pm  Wednesday August 19, 2009	CORTEZ CO	 LATT=  37.35 LONG=-108.57
204.124.92.254	02:19 pm  Wednesday August 19, 2009	CORTEZ CO	 LATT=  37.35 LONG=-108.57
204.124.92.254	02:22 pm  Wednesday August 19, 2009	CORTEZ CO	 LATT=  37.35 LONG=-108.57
204.124.92.254	02:23 pm  Wednesday August 19, 2009	CORTEZ CO	 LATT=  37.35 LONG=-108.57
204.124.92.254	02:25 pm  Wednesday August 19, 2009	CORTEZ CO	 LATT=  37.35 LONG=-108.57
204.124.92.254	02:26 pm  Wednesday August 19, 2009	CORTEZ CO	 LATT=  37.35 LONG=-108.57
204.124.92.254	02:26 pm  Wednesday August 19, 2009	CORTEZ CO	 LATT=  37.35 LONG=-108.57
204.124.92.254	02:34 pm  Wednesday August 19, 2009	CORTEZ modified CO +	 LATT=  37.35 LONG= 108.57
204.124.92.254	02:34 pm  Wednesday August 19, 2009	CORTEZ modified CO +	 LATT=  37.35 LONG= 108.57
204.124.92.254	02:35 pm  Wednesday August 19, 2009	CORTEZ modified CO +	 LATT=  37.35 LONG= 108.57
204.124.92.254	02:35 pm  Wednesday August 19, 2009	CORTEZ modified CO +	 LATT=  37.35 LONG= 108.57
204.124.92.254	02:36 pm  Wednesday August 19, 2009	CORTEZ modified CO +	 LATT=  37.35 LONG= 108.57
206.83.89.98	10:55 am  Thursday August 20, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
206.83.89.98	11:04 am  Thursday August 20, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
204.124.92.254	03:23 pm  Thursday August 20, 2009	CORTEZ modified CO +	 LATT=  37.35 LONG= 108.57
204.124.92.254	03:25 pm  Thursday August 20, 2009	CORTEZ modified CO +	 LATT=  37.35 LONG= 108.57
204.124.92.254	03:26 pm  Thursday August 20, 2009	CORTEZ modified CO +	 LATT=  37.35 LONG= 108.57
204.124.92.254	03:28 pm  Thursday August 20, 2009	CORTEZ modified CO +	 LATT=  37.35 LONG= 108.57
204.124.92.254	03:29 pm  Thursday August 20, 2009	CORTEZ modified CO +	 LATT=  37.35 LONG= 108.57
204.124.92.254	03:30 pm  Thursday August 20, 2009	CORTEZ modified CO +	 LATT=  37.35 LONG= 108.57
204.124.92.254	03:31 pm  Thursday August 20, 2009	CORTEZ modified CO +	 LATT=  37.35 LONG= 108.57
204.124.92.254	03:36 pm  Thursday August 20, 2009	CORTEZ modified CO +	 LATT=  37.35 LONG= 108.57
204.124.92.254	08:54 am  Friday August 21, 2009	CORTEZ modified CO +	 LATT=  37.35 LONG= 108.57
204.124.92.254	09:41 am  Friday August 21, 2009	CORTEZ modified CO +	 LATT=  37.35 LONG= 108.57
166.3.38.129	12:00 pm  Friday August 21, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
166.3.38.129	12:06 pm  Friday August 21, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
166.3.38.129	12:07 pm  Friday August 21, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
166.3.38.129	12:17 pm  Friday August 21, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
206.83.89.98	01:32 pm  Friday August 21, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
206.83.89.98	01:35 pm  Friday August 21, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
166.3.38.129	01:43 pm  Friday August 21, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
206.83.89.98	01:46 pm  Friday August 21, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
206.83.89.98	01:48 pm  Friday August 21, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
206.83.89.98	01:50 pm  Friday August 21, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
206.83.89.98	01:50 pm  Friday August 21, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
166.3.38.129	01:50 pm  Friday August 21, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
166.3.38.129	01:51 pm  Friday August 21, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
206.83.89.98	01:52 pm  Friday August 21, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
166.3.38.129	01:53 pm  Friday August 21, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
166.3.38.129	01:53 pm  Friday August 21, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
166.3.38.129	01:54 pm  Friday August 21, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
204.124.92.254	02:00 pm  Friday August 21, 2009	CORTEZ modified CO +	 LATT=  37.35 LONG= 108.57
166.3.38.129	01:35 pm  Sunday August 23, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
166.3.38.129	01:36 pm  Sunday August 23, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
166.3.38.129	01:37 pm  Sunday August 23, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
166.3.38.129	01:38 pm  Sunday August 23, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
166.3.38.129	01:38 pm  Sunday August 23, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
166.3.38.129	01:40 pm  Sunday August 23, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
166.3.38.129	01:40 pm  Sunday August 23, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
166.3.38.129	01:42 pm  Sunday August 23, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
166.3.38.129	01:43 pm  Sunday August 23, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
166.3.38.129	01:44 pm  Sunday August 23, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
166.3.38.129	01:44 pm  Sunday August 23, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
166.3.38.129	01:44 pm  Sunday August 23, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
166.3.38.129	01:45 pm  Sunday August 23, 2009	Crossing +	 LATT=  34.41 LONG= 110.96
206.83.89.98	10:37 am  Monday August 24, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
206.83.89.98	10:44 am  Monday August 24, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
206.83.89.98	10:45 am  Monday August 24, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
206.83.89.98	10:47 am  Monday August 24, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
206.83.89.98	10:47 am  Monday August 24, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
206.83.89.98	11:00 am  Monday August 24, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
206.83.89.98	07:36 am  Tuesday August 25, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
206.83.89.98	07:38 am  Tuesday August 25, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
206.83.89.98	10:43 am  Tuesday August 25, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
166.5.18.73	02:06 pm  Tuesday August 25, 2009	Waterman 3200ft +	 LATT=  40.85 LONG= 123.45
121.219.75.110	08:36 pm  Tuesday August 25, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
206.83.89.98	07:24 am  Wednesday August 26, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
206.83.89.98	07:24 am  Wednesday August 26, 2009	SAN DIEGO WB AP CA	 LATT=  32.73 LONG=-117.17
199.131.21.193	01:03 pm  Wednesday August 26, 2009	SANTA MARIA WB AP CA	 LATT=  34.93 LONG=-120.42
199.131.21.193	01:09 pm  Wednesday August 26, 2009	SANTA MARIA WB AP CA	 LATT=  34.93 LONG=-120.42
63.237.209.162	03:52 pm  Wednesday August 26, 2009	La Brea BAER - Cuyama/Twitchel +	 LATT=  34.93 LONG=-120.42
63.237.209.162	04:03 pm  Wednesday August 26, 2009	La Brea BAER - Cuyama/Twitchel +	 LATT=  34.93 LONG=-120.42
63.237.209.162	04:15 pm  Wednesday August 26, 2009	SANTA MARIA WB AP CA +	 LATT=  34.93 LONG=-120.42
63.237.209.162	04:16 pm  Wednesday August 26, 2009	La Brea BAER - North La Brea +	 LATT=  34.93 LONG=-120.42
63.237.209.162	04:23 pm  Wednesday August 26, 2009	La Brea BAER - North La Brea +	 LATT=  34.93 LONG=-120.42
63.237.209.162	04:41 pm  Wednesday August 26, 2009	La Brea BAER - N La Brea - B +	 LATT=  34.93 LONG=-120.42
63.237.209.162	04:48 pm  Wednesday August 26, 2009	La Brea BAER - N La Brea - B +	 LATT=  34.93 LONG=-120.42
63.237.209.162	04:59 pm  Wednesday August 26, 2009	La Brea BAER - South La Brea +	 LATT=  34.93 LONG=-120.42
63.237.209.162	05:03 pm  Wednesday August 26, 2009	La Brea BAER - South La Brea +	 LATT=  34.93 LONG=-120.42
63.237.209.162	05:07 pm  Wednesday August 26, 2009	La Brea BAER - South La Brea +	 LATT=  34.93 LONG=-120.42
63.237.209.162	05:26 pm  Wednesday August 26, 2009	La Brea BAER - Horse +	 LATT=  34.93 LONG=-120.42
63.237.209.162	05:30 pm  Wednesday August 26, 2009	La Brea BAER - Horse +	 LATT=  34.93 LONG=-120.42
63.237.209.162	05:56 pm  Wednesday August 26, 2009	La Brea BAER - S/W +	 LATT=  34.93 LONG=-120.42
63.237.209.162	06:06 pm  Wednesday August 26, 2009	La Brea BAER - S/A +	 LATT=  34.93 LONG=-120.42
63.237.209.162	06:09 pm  Wednesday August 26, 2009	La Brea BAER - S/A +	 LATT=  34.93 LONG=-120.42
166.5.29.136	06:40 pm  Wednesday August 26, 2009	Chalk-Goose Fires 2009 +	 LATT=  40.06 LONG= 121.70
166.5.29.136	06:44 pm  Wednesday August 26, 2009	Chalk-Goose Fires 2009 +	 LATT=  40.06 LONG= 121.70
63.237.209.162	06:51 pm  Wednesday August 26, 2009	La Brea BAER - S/A +	 LATT=  34.93 LONG=-120.42
166.5.29.136	06:51 pm  Wednesday August 26, 2009	Chalk-Goose Fires 2009 +	 LATT=  40.06 LONG= 121.70
166.5.29.136	06:52 pm  Wednesday August 26, 2009	Chalk-Goose Fires 2009 +	 LATT=  40.06 LONG= 121.70
166.5.29.136	06:54 pm  Wednesday August 26, 2009	Chalk-Goose Fires 2009 +	 LATT=  40.06 LONG= 121.70
166.5.29.136	06:55 pm  Wednesday August 26, 2009	Chalk-Goose Fires 2009 +	 LATT=  40.06 LONG= 121.70
166.5.29.136	06:56 pm  Wednesday August 26, 2009	Chalk-Goose Fires 2009 +	 LATT=  40.06 LONG= 121.70
166.5.29.136	06:57 pm  Wednesday August 26, 2009	Chalk-Goose Fires 2009 +	 LATT=  40.06 LONG= 121.70
166.5.29.136	06:58 pm  Wednesday August 26, 2009	Chalk-Goose Fires 2009 +	 LATT=  40.06 LONG= 121.70
166.5.29.136	06:59 pm  Wednesday August 26, 2009	Chalk-Goose Fires 2009 +	 LATT=  40.06 LONG= 121.70
166.5.29.136	07:01 pm  Wednesday August 26, 2009	Chalk-Goose Fires 2009 +	 LATT=  40.06 LONG= 121.70
166.5.29.136	07:02 pm  Wednesday August 26, 2009	Chalk-Goose Fires 2009 +	 LATT=  40.06 LONG= 121.70
166.5.29.136	07:03 pm  Wednesday August 26, 2009	Chalk-Goose Fires 2009 +	 LATT=  40.06 LONG= 121.70
166.5.29.136	07:04 pm  Wednesday August 26, 2009	Chalk-Goose Fires 2009 +	 LATT=  40.06 LONG= 121.70
166.5.29.136	07:15 pm  Wednesday August 26, 2009	Chalk-Goose Fires 2009 +	 LATT=  40.06 LONG= 121.70
63.237.209.162	07:21 pm  Wednesday August 26, 2009	La Brea BAER - S/W +	 LATT=  34.93 LONG=-120.42
63.237.209.162	07:23 pm  Wednesday August 26, 2009	La Brea BAER - S/W +	 LATT=  34.93 LONG=-120.42
166.5.29.136	07:50 pm  Wednesday August 26, 2009	Chalk-Goose Fires 2009 +	 LATT=  40.06 LONG= 121.70
166.6.112.193	03:47 pm  Friday August 28, 2009	SEXTON SUMMIT WB OR	 LATT=  42.62 LONG=-123.37
166.2.69.98	10:45 am  Monday August 31, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
166.2.69.98	10:46 am  Monday August 31, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
166.2.69.98	10:47 am  Monday August 31, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
166.2.69.98	10:50 am  Monday August 31, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
166.2.69.98	10:51 am  Monday August 31, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
166.2.69.98	11:14 am  Monday August 31, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
166.2.69.98	07:17 am  Tuesday September 1, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
166.2.69.98	07:18 am  Tuesday September 1, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
166.2.69.98	07:19 am  Tuesday September 1, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
166.2.69.98	07:20 am  Tuesday September 1, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
166.2.69.98	07:22 am  Tuesday September 1, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
166.2.69.98	07:22 am  Tuesday September 1, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
166.2.69.98	07:23 am  Tuesday September 1, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
166.2.69.98	07:31 am  Tuesday September 1, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
166.2.69.98	07:32 am  Tuesday September 1, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
98.173.195.160	09:11 am  Tuesday September 1, 2009	SANTA BARBARA CA	 LATT=  34.42 LONG=-119.72
166.5.196.205	06:30 pm  Tuesday September 1, 2009	TEJON RANCHO CA +	 LATT=  35.03 LONG=-118.75
166.5.84.104	09:32 am  Wednesday September 2, 2009	WILLITS 1NE CA	 LATT=  39.42 LONG=-123.33
166.5.84.104	09:43 am  Wednesday September 2, 2009	UKIAH CA	 LATT=  39.15 LONG=-123.20
166.5.196.205	12:29 pm  Wednesday September 2, 2009	TEJON RANCHO CA +	 LATT=  35.03 LONG=-118.75
166.5.196.205	12:30 pm  Wednesday September 2, 2009	TEJON RANCHO CA +	 LATT=  35.03 LONG=-118.75
166.5.196.205	12:38 pm  Wednesday September 2, 2009	TEJON RANCHO CA +	 LATT=  35.03 LONG=-118.75
166.5.196.205	12:43 pm  Wednesday September 2, 2009	TEJON RANCHO CA +	 LATT=  35.03 LONG=-118.75
166.2.125.23	03:35 pm  Wednesday September 2, 2009	CHEESMAN CO	 LATT=  39.22 LONG=-105.28
166.5.196.190	05:31 pm  Wednesday September 2, 2009	Morris Fire CA +	 LATT=  34.19 LONG= 117.53
166.5.196.190	05:31 pm  Wednesday September 2, 2009	Morris Fire CA +	 LATT=  34.19 LONG= 117.53
166.5.196.190	08:13 pm  Wednesday September 2, 2009	Morris Fire CA +	 LATT=  34.19 LONG= 117.53
166.5.196.190	08:14 pm  Wednesday September 2, 2009	Morris Fire CA +	 LATT=  34.19 LONG= 117.53
166.5.196.190	08:15 pm  Wednesday September 2, 2009	Morris Fire CA +	 LATT=  34.19 LONG= 117.53
166.5.196.190	08:28 pm  Wednesday September 2, 2009	Morris Fire CA +	 LATT=  34.19 LONG= 117.53
166.5.196.190	08:31 pm  Wednesday September 2, 2009	Morris Fire CA +	 LATT=  34.19 LONG= 117.53
166.2.125.159	10:07 am  Thursday September 3, 2009	CHEESMAN CO	 LATT=  39.22 LONG=-105.28
166.2.22.120	11:38 am  Thursday September 3, 2009	MOUNT SHASTA CA	 LATT=  41.32 LONG=-122.32
166.2.125.159	11:56 am  Thursday September 3, 2009	CHEESMAN CO	 LATT=  39.22 LONG=-105.28
166.2.125.159	11:58 am  Thursday September 3, 2009	CHEESMAN CO	 LATT=  39.22 LONG=-105.28
166.2.125.159	12:04 pm  Thursday September 3, 2009	CHEESMAN CO	 LATT=  39.22 LONG=-105.28
166.2.125.159	12:07 pm  Thursday September 3, 2009	CHEESMAN CO	 LATT=  39.22 LONG=-105.28
166.2.125.159	12:13 pm  Thursday September 3, 2009	CHEESMAN CO	 LATT=  39.22 LONG=-105.28
166.2.125.159	01:23 pm  Thursday September 3, 2009	CHEESMAN CO	 LATT=  39.22 LONG=-105.28
166.2.125.159	01:24 pm  Thursday September 3, 2009	CHEESMAN CO	 LATT=  39.22 LONG=-105.28
166.2.125.159	01:25 pm  Thursday September 3, 2009	CHEESMAN CO	 LATT=  39.22 LONG=-105.28
166.2.22.221	05:10 pm  Thursday September 3, 2009	Melbourne AU +	 LATT= -37.83 LONG= 145.00
166.2.69.98	11:57 am  Friday September 4, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
166.2.69.98	11:58 am  Friday September 4, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
166.2.69.98	12:04 pm  Friday September 4, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
166.2.69.98	12:05 pm  Friday September 4, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
166.2.69.98	07:15 pm  Friday September 4, 2009	SCIPIO MT UT +	 LATT=  39.17 LONG= 112.14
166.5.212.78	02:06 pm  Saturday September 5, 2009	Cottonwood Fire - BAER +	 LATT=  34.05 LONG=-117.18
166.5.212.78	02:10 pm  Saturday September 5, 2009	Cottonwood Fire - BAER +	 LATT=  34.05 LONG=-117.18
166.5.212.78	02:10 pm  Saturday September 5, 2009	Cottonwood Fire - BAER +	 LATT=  34.05 LONG=-117.18
166.5.212.78	02:10 pm  Saturday September 5, 2009	Cottonwood Fire - BAER +	 LATT=  34.05 LONG=-117.18
166.5.212.78	02:12 pm  Saturday September 5, 2009	Cottonwood Fire - BAER +	 LATT=  34.05 LONG=-117.18
166.5.212.78	02:12 pm  Saturday September 5, 2009	Cottonwood Fire - BAER +	 LATT=  34.05 LONG=-117.18
166.5.212.78	02:13 pm  Saturday September 5, 2009	Cottonwood Fire - BAER +	 LATT=  34.05 LONG=-117.18
166.5.212.78	02:14 pm  Saturday September 5, 2009	Cottonwood Fire - BAER +	 LATT=  34.05 LONG=-117.18
166.5.212.78	02:16 pm  Saturday September 5, 2009	Cottonwood Fire - BAER +	 LATT=  34.05 LONG=-117.18
166.5.212.78	02:19 pm  Saturday September 5, 2009	Cottonwood Fire - BAER +	 LATT=  34.05 LONG=-117.18
166.5.212.78	02:38 pm  Saturday September 5, 2009	Cottonwood Fire - BAER +	 LATT=  34.05 LONG=-117.18
166.5.212.78	02:39 pm  Saturday September 5, 2009	Cottonwood Fire - BAER +	 LATT=  34.05 LONG=-117.18
