z166222-221.ip.fs.fed.us	01:04 am  Thursday January 1, 2009	3	  my steve +                            	 LATT=  46.36 LONG= 113.94
71-13-210-200.dhcp.mrqt.mi.charter.com	10:43 am  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.29 LONG=  88.34
71-13-210-200.dhcp.mrqt.mi.charter.com	10:46 am  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.29 LONG=  88.34
71-13-210-200.dhcp.mrqt.mi.charter.com	10:48 am  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.29 LONG=  88.34
144.96.21.65	11:59 am  Tuesday April 14, 2009	30	  LUFKIN CAA AP TX                      	 LATT=  31.32 LONG= -94.72
144.96.160.83	12:12 pm  Tuesday April 14, 2009	30	  LUFKIN CAA AP TX                      	 LATT=  31.32 LONG= -94.72
144.96.160.83	12:14 pm  Tuesday April 14, 2009	30	  LUFKIN CAA AP TX                      	 LATT=  31.32 LONG= -94.72
144.96.160.83	12:15 pm  Tuesday April 14, 2009	30	  LUFKIN CAA AP TX                      	 LATT=  31.32 LONG= -94.72
144.96.160.83	12:17 pm  Tuesday April 14, 2009	30	  LUFKIN CAA AP TX                      	 LATT=  31.32 LONG= -94.72
144.96.160.83	12:18 pm  Tuesday April 14, 2009	30	  LUFKIN CAA AP TX                      	 LATT=  31.32 LONG= -94.72
144.96.160.83	12:18 pm  Tuesday April 14, 2009	30	  LUFKIN CAA AP TX                      	 LATT=  31.32 LONG= -94.72
144.96.160.83	12:21 pm  Tuesday April 14, 2009	30	  LUFKIN CAA AP TX                      	 LATT=  31.32 LONG= -94.72
144.96.160.83	12:22 pm  Tuesday April 14, 2009	30	  LUFKIN CAA AP TX                      	 LATT=  31.32 LONG= -94.72
144.96.160.83	12:23 pm  Tuesday April 14, 2009	30	  LUFKIN CAA AP TX                      	 LATT=  31.32 LONG= -94.72
copper03.ffr.mtu.edu	12:40 pm  Tuesday April 14, 2009	30	  Calumet Modified +                    	 LATT=  47.29 LONG=  88.34
copper03.ffr.mtu.edu	12:44 pm  Tuesday April 14, 2009	30	  Calumet Modified +                    	 LATT=  47.29 LONG=  88.34
copper03.ffr.mtu.edu	12:46 pm  Tuesday April 14, 2009	30	  Calumet Modified +                    	 LATT=  47.29 LONG=  88.34
copper03.ffr.mtu.edu	12:48 pm  Tuesday April 14, 2009	30	  Calumet Modified +                    	 LATT=  47.29 LONG=  88.34
copper03.ffr.mtu.edu	12:50 pm  Tuesday April 14, 2009	30	  Calumet Modified +                    	 LATT=  47.29 LONG=  88.34
copper03.ffr.mtu.edu	12:55 pm  Tuesday April 14, 2009	30	  Calumet Modified +                    	 LATT=  47.29 LONG=  88.34
copper03.ffr.mtu.edu	12:56 pm  Tuesday April 14, 2009	30	  Calumet Modified +                    	 LATT=  47.29 LONG=  88.34
copper03.ffr.mtu.edu	12:56 pm  Tuesday April 14, 2009	30	  Calumet Modified +                    	 LATT=  47.29 LONG=  88.34
copper03.ffr.mtu.edu	12:56 pm  Tuesday April 14, 2009	30	  Calumet Modified +                    	 LATT=  47.29 LONG=  88.34
copper03.ffr.mtu.edu	12:57 pm  Tuesday April 14, 2009	30	  Calumet Modified +                    	 LATT=  47.29 LONG=  88.34
copper03.ffr.mtu.edu	12:57 pm  Tuesday April 14, 2009	30	  Calumet Modified +                    	 LATT=  47.29 LONG=  88.34
copper03.ffr.mtu.edu	01:01 pm  Tuesday April 14, 2009	30	  Calumet Modified +                    	 LATT=  47.29 LONG=  88.34
rover-205-61.rovernet.mtu.edu	01:53 pm  Tuesday April 14, 2009	30	  climate72 +                           	 LATT=  47.29 LONG=  88.34
rover-205-61.rovernet.mtu.edu	01:54 pm  Tuesday April 14, 2009	30	  climate72 +                           	 LATT=  47.29 LONG=  88.34
rover-205-61.rovernet.mtu.edu	01:55 pm  Tuesday April 14, 2009	30	  climate72 +                           	 LATT=  47.29 LONG=  88.34
rover-205-61.rovernet.mtu.edu	02:01 pm  Tuesday April 14, 2009	30	  climate72 +                           	 LATT=  47.29 LONG=  88.34
rover-205-61.rovernet.mtu.edu	02:02 pm  Tuesday April 14, 2009	30	  climate72 +                           	 LATT=  47.29 LONG=  88.34
rover-205-61.rovernet.mtu.edu	02:02 pm  Tuesday April 14, 2009	30	  climate72 +                           	 LATT=  47.29 LONG=  88.34
rover-205-61.rovernet.mtu.edu	02:03 pm  Tuesday April 14, 2009	30	  climate72 +                           	 LATT=  47.29 LONG=  88.34
rover-205-61.rovernet.mtu.edu	02:03 pm  Tuesday April 14, 2009	30	  climate72 +                           	 LATT=  47.29 LONG=  88.34
copper23.ffr.mtu.edu	02:04 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.21 LONG=  88.34
copper23.ffr.mtu.edu	02:04 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.21 LONG=  88.34
copper23.ffr.mtu.edu	02:04 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.21 LONG=  88.34
copper23.ffr.mtu.edu	02:05 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.21 LONG=  88.34
copper23.ffr.mtu.edu	02:05 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.21 LONG=  88.34
copper23.ffr.mtu.edu	02:05 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.21 LONG=  88.34
copper23.ffr.mtu.edu	02:05 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.21 LONG=  88.34
copper23.ffr.mtu.edu	02:08 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.21 LONG=  88.34
copper23.ffr.mtu.edu	02:11 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.21 LONG=  88.34
rover-206-94.rovernet.mtu.edu	02:13 pm  Tuesday April 14, 2009	30	  calumet + +                           	 LATT=  47.37 LONG=  88.50
rover-206-94.rovernet.mtu.edu	02:15 pm  Tuesday April 14, 2009	30	  calumet +                             	 LATT=  47.29 LONG=  88.58
rover-206-94.rovernet.mtu.edu	02:15 pm  Tuesday April 14, 2009	30	  calumet +                             	 LATT=  47.29 LONG=  88.58
copper23.ffr.mtu.edu	02:15 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.21 LONG=  88.34
rover-206-94.rovernet.mtu.edu	02:15 pm  Tuesday April 14, 2009	30	  calumet +                             	 LATT=  47.29 LONG=  88.58
rover-206-94.rovernet.mtu.edu	02:16 pm  Tuesday April 14, 2009	30	  calumet +                             	 LATT=  47.29 LONG=  88.58
rover-206-94.rovernet.mtu.edu	02:17 pm  Tuesday April 14, 2009	30	  calumet +                             	 LATT=  47.29 LONG=  88.58
rover-206-94.rovernet.mtu.edu	02:17 pm  Tuesday April 14, 2009	30	  calumet +                             	 LATT=  47.29 LONG=  88.58
rover-206-94.rovernet.mtu.edu	02:18 pm  Tuesday April 14, 2009	30	  calumet + +                           	 LATT=  47.37 LONG=  88.50
rover-206-94.rovernet.mtu.edu	02:18 pm  Tuesday April 14, 2009	30	  calumet +                             	 LATT=  47.29 LONG=  88.58
rover-206-94.rovernet.mtu.edu	02:19 pm  Tuesday April 14, 2009	30	  calumet + +                           	 LATT=  47.37 LONG=  88.50
copper24.ffr.mtu.edu	02:21 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.13 LONG=  88.38
copper23.ffr.mtu.edu	02:25 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI 2009 +             	 LATT=  47.29 LONG=  88.34
copper23.ffr.mtu.edu	02:27 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI 2009 +             	 LATT=  47.29 LONG=  88.34
copper23.ffr.mtu.edu	02:27 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI 2009 +             	 LATT=  47.29 LONG=  88.34
copper24.ffr.mtu.edu	02:29 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.13 LONG=  88.38
copper24.ffr.mtu.edu	02:32 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.13 LONG=  88.38
copper24.ffr.mtu.edu	02:42 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.13 LONG=  88.38
copper24.ffr.mtu.edu	02:43 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.13 LONG=  88.38
copper24.ffr.mtu.edu	02:43 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.13 LONG=  88.38
copper24.ffr.mtu.edu	02:44 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.13 LONG=  88.38
copper24.ffr.mtu.edu	02:44 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.13 LONG=  88.38
copper24.ffr.mtu.edu	02:44 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.13 LONG=  88.38
copper24.ffr.mtu.edu	02:44 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.13 LONG=  88.38
copper24.ffr.mtu.edu	02:45 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.13 LONG=  88.38
copper24.ffr.mtu.edu	02:45 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.13 LONG=  88.38
copper24.ffr.mtu.edu	02:45 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.13 LONG=  88.38
copper24.ffr.mtu.edu	02:46 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.13 LONG=  88.38
copper24.ffr.mtu.edu	02:48 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.13 LONG=  88.38
24-247-42-129.dhcp.mrqt.mi.charter.com	04:53 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	04:53 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	04:55 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	04:55 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	04:55 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	04:56 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	04:59 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	04:59 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	05:00 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	05:00 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	05:00 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	05:01 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	05:01 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	05:01 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	05:01 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	05:02 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	05:02 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	05:02 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	05:02 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	05:03 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	05:03 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	05:04 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	05:05 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	05:05 pm  Tuesday April 14, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	05:05 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.28 LONG=  88.57
24-247-42-129.dhcp.mrqt.mi.charter.com	05:12 pm  Tuesday April 14, 2009	30	  blah +                                	 LATT=  47.17 LONG= -88.50
kerid.resnet.mtu.edu	08:29 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:34 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:35 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:40 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:41 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:41 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:41 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:42 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:42 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:42 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:43 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:43 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:44 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:44 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:44 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:45 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:45 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:46 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:46 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:46 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:47 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:47 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:48 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:48 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:48 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:49 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:49 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:49 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:51 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:51 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:52 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:52 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:53 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:53 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:53 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:54 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:54 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	08:57 pm  Tuesday April 14, 2009	30	  Calumet +                             	 LATT=  47.29 LONG=  88.34
kerid.resnet.mtu.edu	09:23 pm  Tuesday April 14, 2009	30	  980 +                                 	 LATT=  47.33 LONG=  88.38
kerid.resnet.mtu.edu	09:23 pm  Tuesday April 14, 2009	30	  630 +                                 	 LATT=  47.05 LONG=  88.38
kerid.resnet.mtu.edu	09:31 pm  Tuesday April 14, 2009	30	  980 +                                 	 LATT=  47.33 LONG=  88.38
b82.pasty.net	03:27 am  Wednesday April 15, 2009	30	  HOUGHTON FAA AP MI 2 +                	 LATT=  47.29 LONG=  88.34
b82.pasty.net	03:40 am  Wednesday April 15, 2009	30	  HOUGHTON FAA AP MI +                  	 LATT=  47.29 LONG=  88.34
144.96.123.31	07:24 am  Wednesday April 15, 2009	30	  LUFKIN CAA AP TX                      	 LATT=  31.32 LONG= -94.72
144.96.123.31	07:26 am  Wednesday April 15, 2009	30	  LUFKIN CAA AP TX                      	 LATT=  31.32 LONG= -94.72
144.96.123.31	07:28 am  Wednesday April 15, 2009	30	  LUFKIN CAA AP TX                      	 LATT=  31.32 LONG= -94.72
144.96.123.31	07:33 am  Wednesday April 15, 2009	30	  LUFKIN CAA AP TX                      	 LATT=  31.32 LONG= -94.72
144.96.123.31	07:35 am  Wednesday April 15, 2009	30	  LUFKIN CAA AP TX                      	 LATT=  31.32 LONG= -94.72
144.96.123.31	07:37 am  Wednesday April 15, 2009	30	  LUFKIN CAA AP TX                      	 LATT=  31.32 LONG= -94.72
144.96.21.65	07:57 am  Wednesday April 15, 2009	30	  LUFKIN CAA AP TX                      	 LATT=  31.32 LONG= -94.72
copper14.ffr.mtu.edu	08:43 am  Wednesday April 15, 2009	30	  Assign 7 cw +                         	 LATT=  47.28 LONG=  88.57
144.96.21.65	08:45 am  Wednesday April 15, 2009	30	  LUFKIN CAA AP TX                      	 LATT=  31.32 LONG= -94.72
copper14.ffr.mtu.edu	08:47 am  Wednesday April 15, 2009	30	  Assign 7 cw +                         	 LATT=  47.28 LONG=  88.57
copper14.ffr.mtu.edu	08:48 am  Wednesday April 15, 2009	30	  Assign 7 cw +                         	 LATT=  47.28 LONG=  88.57
copper20.ffr.mtu.edu	09:19 am  Wednesday April 15, 2009	30	  CALUMET, MI +                         	 LATT=  47.11 LONG=  88.34
copper20.ffr.mtu.edu	09:19 am  Wednesday April 15, 2009	30	  CALUMET, MI +                         	 LATT=  47.11 LONG=  88.34
copper20.ffr.mtu.edu	09:19 am  Wednesday April 15, 2009	30	  CALUMET, MI +                         	 LATT=  47.11 LONG=  88.34
copper20.ffr.mtu.edu	09:20 am  Wednesday April 15, 2009	30	  CALUMET, MI +                         	 LATT=  47.11 LONG=  88.34
copper20.ffr.mtu.edu	09:20 am  Wednesday April 15, 2009	30	  CALUMET, MI +                         	 LATT=  47.11 LONG=  88.34
